candidate_rank,frame_index,capture_time_s,used_for_calibration,selected_rank,score,num_charuco,num_aruco,corner_fraction,sharpness,centroid_u,centroid_v,centroid_u_norm,centroid_v_norm,bbox_area_norm,bbox_diag_norm,edge_margin_px,edge_margin_norm,radius_norm,corner_radius_norm_max,grid_col,grid_row,corner_grid_cells,edge_corners_lrtb,radius_bin,size_bin,selected_reprojection_mean_px
565,1313,65.672000,0,,0.803368,44.000000,30.000000,0.916667,6342.861164,1122.198790,623.941209,0.584783,0.578259,0.144528,0.360313,218.369690,0.202194,0.163172,0.550230,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
566,1314,65.765000,0,,0.802549,44.000000,30.000000,0.916667,6222.779411,1126.859210,615.314040,0.587212,0.570263,0.145186,0.360924,225.991150,0.209251,0.158384,0.544773,4,2,2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
567,1315,65.859000,0,,0.802171,44.000000,30.000000,0.916667,6843.182762,1132.217975,608.025262,0.590004,0.563508,0.147771,0.363146,229.611206,0.212603,0.155782,0.542253,4,2,2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
568,1316,65.953000,0,,0.830591,48.000000,31.000000,1.000000,6689.007515,1129.969786,603.973982,0.588833,0.559753,0.149469,0.365297,233.228088,0.215952,0.151405,0.537275,4,2,2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
569,1317,66.062000,0,,0.800248,44.000000,30.000000,0.916667,6413.649251,1124.074059,598.422614,0.585760,0.554609,0.150131,0.366522,239.283875,0.221559,0.143784,0.529432,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
570,1318,66.156000,0,,0.828333,48.000000,31.000000,1.000000,6689.066135,1121.336107,591.401408,0.584334,0.548101,0.151652,0.368506,245.812317,0.227604,0.137302,0.522223,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
571,1319,66.265000,0,,0.798821,44.000000,30.000000,0.916667,6995.840372,1124.340231,585.618700,0.585899,0.542742,0.155636,0.373143,249.001892,0.230557,0.135687,0.519919,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
572,1320,66.359000,0,,0.827654,48.000000,31.000000,1.000000,7216.333720,1123.150743,583.335539,0.585279,0.540626,0.157754,0.375670,250.378479,0.231832,0.133589,0.517694,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
573,1321,66.468000,0,,0.798224,44.000000,30.000000,0.916667,7010.938168,1120.161918,582.765246,0.583722,0.540098,0.159014,0.377467,251.118164,0.232517,0.131279,0.515936,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
574,1322,66.578000,0,,0.797372,44.000000,30.000000,0.916667,6923.203034,1116.353756,580.273613,0.581737,0.537788,0.157792,0.376270,255.759949,0.236815,0.127349,0.510256,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
575,1323,66.672000,0,,0.825703,48.000000,31.000000,1.000000,6837.182958,1114.767415,576.406642,0.580911,0.534204,0.156245,0.374536,260.670593,0.241362,0.124229,0.504685,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
576,1324,66.781000,0,,0.824310,48.000000,31.000000,1.000000,6669.522767,1109.030872,571.276415,0.577921,0.529450,0.155230,0.373367,267.031067,0.247251,0.117805,0.495397,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
577,1325,66.875000,0,,0.821792,48.000000,31.000000,1.000000,5890.434589,1098.949008,562.060832,0.572668,0.520909,0.151645,0.369414,279.667908,0.258952,0.106937,0.478614,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
578,1326,66.984000,0,,0.818693,48.000000,31.000000,1.000000,5528.476764,1089.197141,548.892659,0.567586,0.508705,0.146107,0.362972,297.236145,0.275219,0.096370,0.457955,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
579,1327,67.078000,0,,0.816960,48.000000,31.000000,1.000000,6202.498868,1085.484041,534.252026,0.565651,0.495136,0.144091,0.360438,301.871948,0.279511,0.093099,0.446402,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
580,1328,67.172000,0,,0.818226,48.000000,31.000000,1.000000,6332.821646,1084.312101,521.717081,0.565040,0.483519,0.143269,0.359311,289.324585,0.267893,0.094888,0.454842,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
581,1329,67.281000,0,,0.816485,48.000000,31.000000,1.000000,6793.221247,1075.679577,514.819524,0.560542,0.477127,0.138547,0.353775,288.073639,0.266735,0.091526,0.455693,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
582,1330,67.375000,0,,0.816776,48.000000,31.000000,1.000000,6935.982220,1073.263456,511.084646,0.559283,0.473665,0.138377,0.353599,285.133789,0.264013,0.091738,0.459082,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
583,1331,67.468000,0,,0.790303,44.000000,30.000000,0.916667,7032.632312,1079.150425,508.374174,0.562350,0.471153,0.139928,0.355130,279.779205,0.259055,0.097157,0.463747,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
584,1332,67.562000,0,,0.818895,48.000000,31.000000,1.000000,6951.148147,1078.701539,504.919674,0.562116,0.467952,0.139101,0.354273,277.730804,0.257158,0.098849,0.467011,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
585,1333,67.656000,0,,0.820457,48.000000,31.000000,1.000000,6881.695072,1078.890663,499.015578,0.562215,0.462480,0.139432,0.354761,271.631104,0.251510,0.102747,0.474581,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
586,1334,67.765000,0,,0.821891,48.000000,31.000000,1.000000,6772.897163,1080.776679,491.818820,0.563198,0.455810,0.139768,0.355108,264.090881,0.244529,0.109057,0.481257,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
587,1335,67.859000,0,,0.821177,48.000000,31.000000,1.000000,6496.214728,1080.330823,485.670967,0.562966,0.450112,0.138856,0.353920,258.440186,0.239296,0.113609,0.484320,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
588,1336,67.953000,0,,0.791272,44.000000,30.000000,0.916667,6323.682546,1079.880927,474.436887,0.562731,0.439701,0.136929,0.351693,249.875534,0.231366,0.123055,0.495910,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
589,1337,68.047000,0,,0.824342,48.000000,31.000000,1.000000,6121.084758,1083.229212,461.651561,0.564476,0.427851,0.138400,0.353299,234.790421,0.217399,0.136840,0.509323,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
590,1338,68.140000,0,,0.825202,48.000000,31.000000,1.000000,6076.151618,1084.251296,448.011305,0.565008,0.415210,0.137555,0.352312,222.107101,0.205655,0.151099,0.522304,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
591,1339,68.250000,0,,0.826331,48.000000,31.000000,1.000000,5832.573149,1084.082495,433.115779,0.564921,0.401405,0.136467,0.351065,208.486938,0.193043,0.166947,0.539149,3,2,2:0 2:1 2:2 2:3 3:0 3:1 3:2 3:3 4:0 4:1 4:2 4:3 5:0 5:1 5:2 5:3,0/0/0/0,2,3,
592,1340,68.343000,1,58,0.831390,48.000000,31.000000,1.000000,5669.579321,1089.371184,416.974603,0.567676,0.386445,0.138108,0.352936,190.480865,0.176371,0.186948,0.558818,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,0.552341
593,1341,68.437000,0,,0.835438,48.000000,31.000000,1.000000,6284.726289,1094.298509,403.161563,0.570244,0.373644,0.139327,0.354314,175.152039,0.162178,0.204451,0.575355,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
594,1342,68.531000,0,,0.836683,48.000000,31.000000,1.000000,6571.362395,1095.708401,393.773811,0.570979,0.364943,0.139040,0.353978,166.330292,0.154010,0.215770,0.586114,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
595,1343,68.625000,0,,0.838040,48.000000,31.000000,1.000000,6809.250343,1096.461117,388.450105,0.571371,0.360009,0.139414,0.354318,160.366333,0.148487,0.222222,0.591962,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
596,1344,68.718000,0,,0.840270,48.000000,31.000000,1.000000,5900.989685,1098.027660,377.654031,0.572187,0.350004,0.139957,0.354931,149.092697,0.138049,0.235414,0.602168,4,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
597,1345,68.812000,0,,0.838905,48.000000,31.000000,1.000000,6348.856266,1096.722193,366.196881,0.571507,0.339385,0.137771,0.352178,139.701752,0.129353,0.248638,0.611809,4,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
598,1346,68.906000,0,,0.837442,48.000000,31.000000,1.000000,6196.391904,1093.546452,357.685013,0.569852,0.331497,0.135897,0.349813,132.530899,0.122714,0.257964,0.618115,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
599,1347,69.015000,0,,0.843954,48.000000,31.000000,1.000000,5929.937872,1089.270774,347.637797,0.567624,0.322185,0.135542,0.349305,122.222549,0.113169,0.269040,0.626627,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/5/0,2,3,
600,1348,69.109000,0,,0.852116,48.000000,31.000000,1.000000,5753.280690,1089.111201,335.987818,0.567541,0.311388,0.134324,0.347606,111.672516,0.103400,0.283324,0.637208,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/8/0,2,3,
601,1349,69.218000,0,,0.863478,48.000000,31.000000,1.000000,5786.455585,1092.371384,322.912000,0.569240,0.299270,0.133717,0.346778,98.748062,0.091433,0.300289,0.651673,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/8/0,2,3,
602,1350,69.312000,0,,0.871660,48.000000,31.000000,1.000000,5885.798479,1093.959318,311.107571,0.570067,0.288330,0.132370,0.345097,88.281197,0.081742,0.315321,0.663921,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/8/0,2,3,
603,1351,69.406000,1,59,0.876059,48.000000,31.000000,1.000000,6025.924137,1092.425598,301.890646,0.569268,0.279787,0.130377,0.342596,81.004051,0.075004,0.326471,0.672895,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/8/0,2,3,0.561692
604,1353,69.547000,1,60,0.861723,46.000000,30.000000,0.958333,6134.353241,1102.116617,303.692223,0.574318,0.281457,0.128043,0.339882,77.989014,0.072212,0.326448,0.679037,4,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/6/0,2,3,0.300819
605,1355,69.687000,0,,0.829488,42.000000,28.000000,0.875000,6233.328861,1093.707267,319.560910,0.569936,0.296164,0.124735,0.335925,77.056679,0.071349,0.304763,0.682143,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/2/0,2,3,
606,1356,69.781000,0,,0.728656,40.000000,27.000000,0.833333,6506.118495,1077.907568,327.910357,0.561703,0.303902,0.100347,0.314376,154.659164,0.143203,0.290729,0.586480,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1,0/0/0/0,2,2,
607,1357,69.875000,0,,0.728854,40.000000,27.000000,0.833333,6308.291686,1074.997943,324.789952,0.560187,0.301010,0.100372,0.314329,151.284317,0.140078,0.294005,0.587589,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1,0/0/0/0,2,2,
608,1358,69.968000,0,,0.725476,40.000000,27.000000,0.833333,6417.762074,1066.786363,322.988009,0.555907,0.299340,0.097834,0.311063,152.652542,0.141345,0.294585,0.586821,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2,0/0/0/0,2,2,
609,1359,70.062000,0,,0.697799,36.000000,26.000000,0.750000,6423.077840,1066.934363,324.337630,0.555985,0.300591,0.098628,0.311864,148.195358,0.137218,0.292910,0.589941,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2,0/0/0/0,2,2,
610,1360,70.172000,0,,0.728159,40.000000,27.000000,0.833333,6432.351017,1067.353464,316.746463,0.556203,0.293556,0.099489,0.312689,143.510498,0.132880,0.302582,0.590519,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2,0/0/0/0,2,2,
611,1361,70.265000,0,,0.727687,40.000000,27.000000,0.833333,6486.835869,1066.245374,316.168030,0.555626,0.293019,0.099038,0.312118,143.812225,0.133159,0.303101,0.591239,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2,0/0/0/0,2,2,
612,1362,70.375000,0,,0.729268,40.000000,27.000000,0.833333,6238.949105,1068.360674,316.463958,0.556728,0.293294,0.100297,0.313532,142.276932,0.131738,0.303135,0.590992,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2,0/0/0/0,2,2,
613,1363,70.468000,0,,0.729556,40.000000,27.000000,0.833333,6285.609524,1072.068573,319.171480,0.558660,0.295803,0.100788,0.314191,144.583313,0.133873,0.300458,0.588700,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0,0/0/0/0,2,2,
614,1364,70.578000,0,,0.730310,40.000000,27.000000,0.833333,6344.880605,1075.333603,323.114777,0.560361,0.299458,0.101762,0.315474,147.313782,0.136402,0.296178,0.585381,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1,0/0/0/0,2,2,
615,1365,70.672000,0,,0.842500,44.000000,29.000000,0.916667,5890.888076,1091.890897,309.015912,0.568990,0.286391,0.125143,0.336223,78.265152,0.072468,0.317453,0.674394,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1,0/0/4/0,2,3,
616,1366,70.781000,0,,0.870607,48.000000,31.000000,1.000000,5840.632166,1077.131719,301.202091,0.561298,0.279149,0.128098,0.339263,82.120300,0.076037,0.324137,0.661822,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1,0/0/8/0,2,3,
617,1367,70.890000,0,,0.859588,48.000000,31.000000,1.000000,5879.688967,1073.836297,313.371566,0.559581,0.290428,0.128468,0.339818,94.121727,0.087150,0.308125,0.646935,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1,0/0/8/0,2,3,
618,1368,71.000000,0,,0.843737,48.000000,31.000000,1.000000,6022.597277,1069.020760,326.434834,0.557072,0.302535,0.126921,0.337992,109.090363,0.101010,0.290688,0.631519,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0,0/0/8/0,2,3,
619,1369,71.109000,0,,0.809959,46.000000,30.000000,0.958333,5959.874703,1079.501270,353.766835,0.562533,0.327865,0.126641,0.338023,129.913376,0.120290,0.259001,0.611448,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0,0/0/0/0,2,3,
620,1370,71.203000,0,,0.825211,48.000000,31.000000,1.000000,6049.530032,1070.895767,358.139582,0.558049,0.331918,0.128741,0.340355,139.665253,0.129320,0.251480,0.597915,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1,0/0/0/0,2,3,
621,1371,71.312000,0,,0.796886,44.000000,30.000000,0.916667,6353.814125,1075.405635,370.852510,0.560399,0.343700,0.130941,0.343064,150.126007,0.139006,0.236971,0.584666,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
622,1372,71.422000,0,,0.825329,48.000000,31.000000,1.000000,6553.919840,1077.048545,383.349353,0.561255,0.355282,0.131711,0.344136,162.144806,0.150134,0.222241,0.573239,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
623,1373,71.515000,0,,0.824878,48.000000,31.000000,1.000000,6625.183454,1079.646697,393.483909,0.562609,0.364675,0.132488,0.345109,171.632950,0.158919,0.210869,0.563575,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
624,1374,71.625000,0,,0.826400,48.000000,31.000000,1.000000,6934.767623,1085.410353,401.285088,0.565612,0.371905,0.134383,0.347509,178.026566,0.164839,0.203536,0.557481,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
625,1375,71.734000,0,,0.825528,48.000000,31.000000,1.000000,7241.247865,1086.149663,408.515138,0.565998,0.378605,0.134419,0.347717,185.197632,0.171479,0.195409,0.551361,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
626,1376,71.843000,0,,0.822868,48.000000,31.000000,1.000000,7146.991402,1084.409086,411.348802,0.565091,0.381232,0.132787,0.345778,190.152466,0.176067,0.191535,0.547618,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
627,1377,71.953000,0,,0.823682,48.000000,31.000000,1.000000,7284.156098,1086.425565,412.051992,0.566142,0.381883,0.133347,0.346510,190.318710,0.176221,0.191449,0.548242,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
628,1378,72.047000,0,,0.822533,48.000000,31.000000,1.000000,7403.517154,1085.470107,413.290223,0.565644,0.383031,0.132574,0.345637,192.719101,0.178444,0.189689,0.547200,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
629,1379,72.156000,0,,0.821848,48.000000,31.000000,1.000000,7323.025263,1085.105352,413.779388,0.565454,0.383484,0.132117,0.345033,193.339218,0.179018,0.188998,0.546551,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
630,1380,72.265000,0,,0.793215,44.000000,30.000000,0.916667,7198.109686,1087.861887,413.538870,0.566890,0.383261,0.132432,0.345395,193.088577,0.178786,0.190275,0.547409,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
631,1381,72.359000,0,,0.793362,44.000000,30.000000,0.916667,7356.826658,1088.590596,413.453980,0.567270,0.383183,0.132520,0.345547,192.778076,0.178498,0.190639,0.547643,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
632,1382,72.453000,0,,0.821277,48.000000,31.000000,1.000000,7227.352567,1087.796557,414.268373,0.566856,0.383937,0.131594,0.344448,194.916519,0.180478,0.189422,0.547226,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
633,1383,72.547000,0,,0.792383,44.000000,30.000000,0.916667,7246.586933,1087.965759,414.437533,0.566944,0.384094,0.131763,0.344690,194.828644,0.180397,0.189292,0.547602,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
634,1384,72.640000,0,,0.792595,44.000000,30.000000,0.916667,7305.768404,1088.805363,414.718504,0.567382,0.384354,0.131961,0.344879,194.752792,0.180327,0.189284,0.547315,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
635,1385,72.734000,0,,0.820561,48.000000,31.000000,1.000000,7200.431073,1087.969480,414.981650,0.566946,0.384598,0.131082,0.343847,196.125504,0.181598,0.188676,0.546849,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
636,1386,72.843000,0,,0.820788,48.000000,31.000000,1.000000,7169.551004,1088.750201,414.944815,0.567353,0.384564,0.131278,0.344032,195.703140,0.181207,0.189007,0.546673,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
637,1387,72.937000,0,,0.821257,48.000000,31.000000,1.000000,7310.430553,1090.176264,415.312843,0.568096,0.384905,0.131674,0.344490,195.626541,0.181136,0.189124,0.546413,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
638,1388,73.031000,0,,0.821377,48.000000,31.000000,1.000000,7207.944538,1091.164613,416.248803,0.568611,0.385773,0.131892,0.344732,196.085190,0.181560,0.188443,0.545342,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
639,1389,73.125000,0,,0.791543,44.000000,30.000000,0.916667,7313.277060,1090.596356,416.800095,0.568315,0.386284,0.131441,0.344236,197.253372,0.182642,0.187608,0.544758,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
640,1390,73.234000,0,,0.820882,48.000000,31.000000,1.000000,7310.930128,1090.501106,416.612668,0.568265,0.386110,0.131569,0.344379,196.929337,0.182342,0.187782,0.544810,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
641,1391,73.328000,0,,0.822531,48.000000,31.000000,1.000000,7183.527140,1092.487133,415.966610,0.569300,0.385511,0.132746,0.345716,194.603928,0.180189,0.189263,0.545714,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
642,1392,73.422000,0,,0.822900,48.000000,31.000000,1.000000,7218.376348,1093.553200,416.215939,0.569856,0.385742,0.133043,0.346040,194.540741,0.180130,0.189392,0.545633,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
643,1393,73.515000,0,,0.823314,48.000000,31.000000,1.000000,7349.231135,1095.108578,417.110217,0.570666,0.386571,0.133546,0.346629,194.980316,0.180537,0.188996,0.544082,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
644,1394,73.625000,0,,0.822662,48.000000,31.000000,1.000000,7254.720450,1093.865681,418.027580,0.570019,0.387421,0.133069,0.346118,196.358353,0.181813,0.187492,0.543824,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
645,1395,73.734000,0,,0.794248,44.000000,30.000000,0.916667,7016.739669,1097.039860,419.615810,0.571673,0.388893,0.133913,0.346923,196.626022,0.182061,0.186985,0.541602,4,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2,0/0/0/0,2,3,
646,1396,73.843000,0,,0.823401,48.000000,31.000000,1.000000,7002.374226,1098.626193,424.104672,0.572499,0.393053,0.134341,0.347456,200.603424,0.185744,0.182722,0.537846,4,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2 5:3,0/0/0/0,2,3,
647,1397,73.953000,0,,0.823950,48.000000,31.000000,1.000000,5700.947119,1095.068634,429.176728,0.570645,0.397754,0.135442,0.348971,204.774124,0.189606,0.175755,0.532072,3,1,2:0 2:1 2:2 3:0 3:1 3:2 4:0 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
648,1398,74.062000,0,,0.818788,48.000000,31.000000,1.000000,6695.928714,1085.011059,436.386006,0.565404,0.404436,0.132313,0.345305,215.889694,0.199898,0.163770,0.524477,3,2,2:0 2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
649,1399,74.156000,0,,0.817545,48.000000,31.000000,1.000000,6265.683878,1080.903141,445.541244,0.563264,0.412921,0.132745,0.345703,223.880890,0.207297,0.152218,0.512488,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
650,1400,74.265000,0,,0.818531,48.000000,31.000000,1.000000,6262.608331,1082.845746,461.469412,0.564276,0.427682,0.135453,0.348855,237.093994,0.219531,0.136830,0.495850,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
651,1401,74.375000,0,,0.789654,44.000000,30.000000,0.916667,6879.368421,1082.426632,471.507791,0.564058,0.436986,0.136590,0.350409,246.381744,0.228131,0.127076,0.488030,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
652,1402,74.484000,0,,0.818258,48.000000,31.000000,1.000000,7173.899596,1081.828028,478.983393,0.563746,0.443914,0.136983,0.350910,253.395889,0.234626,0.120076,0.480914,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
653,1403,74.593000,0,,0.818707,48.000000,31.000000,1.000000,6915.218645,1085.507032,485.003385,0.565663,0.449493,0.137854,0.351887,258.722839,0.239558,0.117154,0.476445,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
